apk_entry,bytes,width,height,transparent_ratio,opaque_ratio,partial_alpha_ratio,unique_colors_64px,avg_rgb_stddev_64px,score,reasons
res/rgg.png,13603,192,192,0.165,0.7203,0.1147,1025,80.33,4,alpha+square
res/riU.png,7678,192,192,0.1681,0.7136,0.1183,409,98.88,4,alpha+square
res/rjq.png,22870,192,192,0.165,0.7203,0.1147,2302,91.46,4,alpha+square
res/rk1.png,10855,192,192,0.1653,0.7203,0.1144,839,80.49,4,alpha+square
res/rkW.png,13946,192,192,0.1653,0.7203,0.1144,1376,87.54,4,alpha+square
res/rka.png,19828,192,192,0.1681,0.7136,0.1183,1252,84.87,4,alpha+square
res/rkg.png,18012,192,192,0.1657,0.7141,0.1202,1370,78.74,4,alpha+square
res/rkz.png,11584,192,192,0.1653,0.7203,0.1144,1047,81.27,4,alpha+square
res/rl8.png,14246,192,192,0.165,0.7203,0.1147,1340,98.03,4,alpha+square
res/rlo.png,12456,192,192,0.165,0.7203,0.1147,894,102.33,4,alpha+square
res/rmf.png,11819,192,192,0.165,0.7203,0.1147,721,88.03,4,alpha+square
res/rmq.png,13345,192,192,0.1623,0.7161,0.1216,980,76.31,4,alpha+square
res/rmw.png,13335,192,192,0.165,0.7203,0.1147,1115,83.61,4,alpha+square
res/rnn.png,19563,192,192,0.1681,0.7136,0.1183,1234,68.28,4,alpha+square
res/roq.png,21109,192,192,0.165,0.7203,0.1147,1857,56.82,4,alpha+square
res/rq9.png,13379,192,192,0.1615,0.7203,0.1182,1083,68.2,4,alpha+square
res/rqB.png,13699,256,256,0.1644,0.719,0.1166,800,90.69,4,alpha+square
res/rqO.png,16210,192,192,0.165,0.7203,0.1147,1286,68.47,4,alpha+square
res/rt4.png,11691,192,192,0.1653,0.7203,0.1144,903,93.94,4,alpha+square
res/ru-.png,16040,192,192,0.1653,0.7203,0.1144,1269,78.48,4,alpha+square
res/ru9.png,18853,256,256,0.1644,0.7187,0.117,1021,90.22,4,alpha+square
res/rwU.png,12102,192,192,0.1623,0.7161,0.1216,929,89.14,4,alpha+square
res/rwg.png,13026,192,192,0.165,0.7203,0.1147,952,79.16,4,alpha+square
res/rwv.png,17818,192,192,0.165,0.7203,0.1147,1310,73.69,4,alpha+square
res/rye.png,10796,192,192,0.1653,0.7203,0.1144,841,77.81,4,alpha+square
res/rym.png,12358,192,192,0.165,0.7203,0.1147,815,98.44,4,alpha+square
res/rzh.png,11703,192,192,0.165,0.7203,0.1147,409,100.56,4,alpha+square
res/s0B.png,7919,192,192,0.1649,0.7203,0.1149,667,101.19,4,alpha+square
res/s0c.png,12371,192,192,0.165,0.7203,0.1147,928,85.01,4,alpha+square
res/s0t.png,19787,192,192,0.165,0.7203,0.1147,1514,80.25,4,alpha+square
res/s20.png,14324,192,192,0.165,0.7203,0.1147,1292,77.42,4,alpha+square
res/s3d.png,16025,192,192,0.1649,0.7203,0.1149,1559,81.24,4,alpha+square
res/s43.png,98,15,15,0.0,1.0,0.0,2,10.93,4,low-colors+low-stddev
res/s5h.png,12637,192,192,0.1649,0.7203,0.1149,885,65.85,4,alpha+square
res/s5x.png,12757,192,192,0.165,0.7203,0.1147,1034,76.11,4,alpha+square
res/s6A.png,12436,192,192,0.165,0.7203,0.1147,748,82.21,4,alpha+square
res/s6z.png,18844,192,192,0.1681,0.7136,0.1183,1090,75.96,4,alpha+square
res/s8Q.png,10614,192,192,0.1653,0.7203,0.1144,702,73.58,4,alpha+square
res/s94.png,15782,192,192,0.1615,0.7203,0.1182,1227,81.19,4,alpha+square
res/s9Y.png,18423,192,192,0.1681,0.7155,0.1163,1176,90.56,4,alpha+square
res/sAP.9.png,212,12,12,0.0,1.0,0.0,3,4.26,4,low-colors+low-stddev
res/sAX.png,11129,192,192,0.1653,0.7203,0.1144,1165,105.71,4,alpha+square
res/sCA.png,21368,192,192,0.165,0.7203,0.1147,1384,70.67,4,alpha+square
res/sCB.png,13453,192,192,0.1615,0.7203,0.1182,1196,75.67,4,alpha+square
res/sCe.png,9609,192,192,0.1653,0.7203,0.1144,768,72.62,4,alpha+square
res/sCp.png,8633,192,192,0.165,0.7203,0.1147,447,95.19,4,alpha+square
res/sEW.png,10781,192,193,0.1675,0.7166,0.116,828,66.34,4,alpha+square
res/sFC.png,13759,192,192,0.1615,0.7203,0.1182,1100,69.3,4,alpha+square
res/sG6.png,13871,192,192,0.1623,0.7161,0.1216,1132,79.49,4,alpha+square
res/sGa.png,8177,192,192,0.1653,0.7203,0.1144,711,96.71,4,alpha+square
res/sGv.png,12421,192,192,0.1649,0.7203,0.1149,999,78.9,4,alpha+square
res/sH7.png,14277,192,192,0.165,0.7203,0.1147,1184,76.68,4,alpha+square
res/sHQ.png,15650,192,192,0.1615,0.7203,0.1182,1159,67.62,4,alpha+square
res/sHU.png,13630,192,192,0.1653,0.7203,0.1144,911,64.93,4,alpha+square
res/sJU.png,17318,192,192,0.1684,0.7133,0.1183,915,73.33,4,alpha+square
res/sKQ.png,7402,192,192,0.1649,0.7203,0.1148,442,70.93,4,alpha+square
res/sOK.png,24846,192,192,0.1655,0.7136,0.1209,1242,81.37,4,alpha+square
res/sON.png,18934,256,256,0.1644,0.7188,0.1168,1017,65.45,4,alpha+square
res/sPC.png,12024,192,192,0.1653,0.7202,0.1145,1098,82.81,4,alpha+square
res/sPE.png,16124,192,192,0.1653,0.7205,0.1143,1471,97.32,4,alpha+square
res/sQJ.png,10846,192,192,0.1653,0.7203,0.1144,847,59.3,4,alpha+square
res/sRU.png,8421,192,192,0.1653,0.7203,0.1144,650,98.12,4,alpha+square
res/sR_.png,17491,192,192,0.165,0.7203,0.1147,1321,82.32,4,alpha+square
res/sRb.png,17348,192,192,0.165,0.7203,0.1147,1238,58.06,4,alpha+square
res/sTx.png,15315,192,192,0.1653,0.7203,0.1144,1506,73.49,4,alpha+square
res/sVE.png,14118,192,192,0.1651,0.7202,0.1147,1185,74.11,4,alpha+square
res/sVT.png,16863,192,192,0.165,0.7203,0.1147,1383,77.06,4,alpha+square
res/sW3.png,13294,192,192,0.1653,0.7203,0.1144,1468,103.71,4,alpha+square
res/sXo.png,14235,192,192,0.165,0.7203,0.1147,1141,77.05,4,alpha+square
res/sYA.png,9815,192,192,0.1653,0.7203,0.1144,755,80.46,4,alpha+square
res/sZi.png,11925,192,192,0.165,0.7203,0.1147,1121,85.99,4,alpha+square
res/s_1.png,14952,192,192,0.165,0.7203,0.1147,1161,66.11,4,alpha+square
res/s_H.png,19122,193,193,0.1768,0.7075,0.1157,1091,59.55,4,alpha+square
res/sa5.png,15156,192,192,0.1681,0.7136,0.1183,925,82.14,4,alpha+square
res/sbr.png,19867,192,192,0.1684,0.7133,0.1183,998,83.59,4,alpha+square
res/sc0.png,19378,192,192,0.1626,0.7161,0.1212,1030,101.61,4,alpha+square
res/sc3.png,12509,192,192,0.165,0.7203,0.1147,802,72.33,4,alpha+square
res/sce.png,11236,192,192,0.165,0.7203,0.1147,911,73.26,4,alpha+square
res/seb.png,13359,192,192,0.165,0.7203,0.1147,1009,90.13,4,alpha+square
res/sgR.png,13585,192,192,0.1651,0.7203,0.1146,1157,67.54,4,alpha+square
res/sgq.png,12615,192,192,0.1653,0.7203,0.1144,1015,86.6,4,alpha+square
res/sgs.png,21336,192,192,0.165,0.7203,0.1147,1283,72.08,4,alpha+square
res/shL.png,10732,192,192,0.1615,0.7203,0.1182,838,80.22,4,alpha+square
res/shb.png,10651,192,192,0.165,0.7203,0.1147,632,56.86,4,alpha+square
res/sjm.png,15493,192,192,0.1653,0.7203,0.1144,1221,68.87,4,alpha+square
res/skh.png,12291,192,192,0.1653,0.7203,0.1144,1018,65.52,4,alpha+square
res/skt.png,12824,192,192,0.165,0.7203,0.1147,976,78.44,4,alpha+square
res/skx.png,13303,192,192,0.1653,0.7203,0.1144,940,85.18,4,alpha+square
res/sky.png,12466,192,192,0.165,0.7203,0.1147,1130,78.0,4,alpha+square
res/sl_.png,19571,192,192,0.1681,0.7136,0.1183,1095,79.02,4,alpha+square
res/sla.png,21530,192,192,0.1683,0.7136,0.1181,1224,86.8,4,alpha+square
res/sm1.png,14771,192,192,0.1653,0.7203,0.1144,1103,79.59,4,alpha+square
res/sma.png,10790,192,192,0.165,0.7203,0.1147,843,90.13,4,alpha+square
res/smj.png,8586,192,192,0.165,0.7203,0.1147,440,101.53,4,alpha+square
res/smx.png,12600,192,192,0.165,0.7203,0.1147,970,72.48,4,alpha+square
res/sno.png,12909,192,192,0.1649,0.7203,0.1149,963,69.54,4,alpha+square
res/sog.png,9050,192,192,0.1649,0.7203,0.1148,785,68.01,4,alpha+square
res/sox.png,13922,192,192,0.165,0.7203,0.1147,1054,76.63,4,alpha+square
res/sq2.png,15950,192,192,0.1653,0.7203,0.1144,1227,82.04,4,alpha+square
res/sqD.png,10201,192,192,0.1653,0.7203,0.1144,837,90.54,4,alpha+square
res/sqT.png,17230,256,256,0.1644,0.7187,0.117,937,68.78,4,alpha+square
res/sqc.png,15693,192,192,0.165,0.7203,0.1147,975,77.37,4,alpha+square
res/sqv.png,11460,192,193,0.1675,0.7166,0.116,946,59.74,4,alpha+square
res/srG.png,16152,192,192,0.165,0.7203,0.1147,1063,80.28,4,alpha+square
res/ssJ.png,11586,192,192,0.1623,0.7161,0.1216,875,99.77,4,alpha+square
res/stD.png,13708,192,192,0.165,0.7203,0.1147,527,61.81,4,alpha+square
res/sv-.png,12013,192,192,0.1652,0.7203,0.1145,1160,75.05,4,alpha+square
res/svs1.png,17955,192,192,0.165,0.7203,0.1147,1149,76.74,4,alpha+square
res/sxk.png,11424,192,192,0.165,0.7203,0.1147,950,80.4,4,alpha+square
res/syx.png,25708,192,192,0.1623,0.7161,0.1216,1417,75.01,4,alpha+square
res/sz3.png,11700,192,192,0.165,0.7203,0.1147,989,83.39,4,alpha+square
res/szN.png,13536,192,192,0.165,0.7203,0.1147,953,83.75,4,alpha+square
res/szU.png,14573,192,192,0.1615,0.7203,0.1182,1197,62.25,4,alpha+square
res/szX.png,12018,192,192,0.165,0.7202,0.1148,1075,78.17,4,alpha+square
res/szY.png,13063,192,192,0.1615,0.7203,0.1182,830,82.51,4,alpha+square
res/szu.png,11015,192,192,0.165,0.7203,0.1147,950,85.35,4,alpha+square
res/t-R.png,14112,192,192,0.165,0.7203,0.1147,1087,80.22,4,alpha+square
res/t0d.png,19391,192,192,0.165,0.7203,0.1147,1609,76.65,4,alpha+square
res/t3n.png,9651,192,192,0.1653,0.7203,0.1144,437,95.9,4,alpha+square
res/t4w.png,21493,192,192,0.165,0.7203,0.1147,1622,75.08,4,alpha+square
res/t55.png,12244,192,192,0.1651,0.7202,0.1147,918,67.05,4,alpha+square
res/t5y.png,12414,192,192,0.1653,0.7203,0.1144,705,64.87,4,alpha+square
res/t62.png,11558,192,192,0.165,0.7203,0.1147,875,81.35,4,alpha+square
res/t64.png,13925,192,192,0.1653,0.7203,0.1144,1080,92.83,4,alpha+square
res/t6u.png,13070,192,192,0.165,0.7202,0.1148,1164,79.96,4,alpha+square
res/t7o.png,24184,193,193,0.1767,0.7071,0.1162,1521,66.88,4,alpha+square
res/t9v.png,15260,192,192,0.165,0.7203,0.1147,1310,82.36,4,alpha+square
res/tA2.png,12026,192,192,0.165,0.7203,0.1147,845,70.97,4,alpha+square
res/tA5.png,17796,192,192,0.165,0.7203,0.1147,1513,72.17,4,alpha+square
res/tB9.png,20073,192,192,0.1653,0.7203,0.1144,2231,69.53,4,alpha+square
res/tBK.png,14967,192,192,0.165,0.7203,0.1147,1269,74.48,4,alpha+square
res/tE-.png,7666,192,192,0.1681,0.7136,0.1183,416,76.22,4,alpha+square
res/tFu.png,11199,192,192,0.165,0.7203,0.1147,844,83.75,4,alpha+square
res/tG-.png,13217,192,192,0.1653,0.7203,0.1144,932,67.2,4,alpha+square
res/tG8.png,21376,192,192,0.1681,0.7137,0.1182,1263,79.78,4,alpha+square
res/tGI.png,25496,256,256,0.1644,0.7187,0.117,1304,82.16,4,alpha+square
res/tHP.png,3861,192,192,0.4707,0.0,0.5293,243,106.4,4,alpha+square
res/tIT.png,12318,192,192,0.1615,0.7203,0.1182,1007,74.91,4,alpha+square
res/tIU.png,16504,192,192,0.1653,0.7203,0.1144,1323,79.65,4,alpha+square
res/tJD.png,9962,192,192,0.1653,0.7203,0.1144,809,64.08,4,alpha+square
res/tJh.png,19147,192,192,0.1681,0.7136,0.1183,1199,58.87,4,alpha+square
res/tJm.png,13109,192,192,0.165,0.7203,0.1147,825,59.9,4,alpha+square
res/tLL.png,12100,192,192,0.165,0.7203,0.1147,754,71.53,4,alpha+square
res/tNo.png,13412,192,192,0.165,0.7203,0.1147,1173,89.56,4,alpha+square
res/tQ2.png,10727,192,192,0.165,0.7203,0.1147,617,78.93,4,alpha+square
res/tQf.png,12271,192,192,0.165,0.7203,0.1147,908,83.78,4,alpha+square
res/tQg.png,15276,192,192,0.1653,0.7203,0.1144,1668,83.03,4,alpha+square
res/tQt.png,18267,192,192,0.165,0.7203,0.1147,1545,70.4,4,alpha+square
res/tRQ.png,15189,192,192,0.165,0.7203,0.1147,1352,82.83,4,alpha+square
res/tRa.png,4769,192,192,0.1653,0.0,0.8347,310,89.46,4,alpha+square
res/tRd.png,14976,192,192,0.1653,0.7203,0.1144,1187,82.35,4,alpha+square
res/tS3.png,11648,192,192,0.1649,0.7203,0.1149,939,82.93,4,alpha+square
res/tSV.png,20313,192,192,0.165,0.7203,0.1147,1748,80.88,4,alpha+square
res/tT2.png,10227,192,192,0.1653,0.7203,0.1144,867,92.27,4,alpha+square
res/tTn.png,12895,192,192,0.165,0.7203,0.1147,963,71.54,4,alpha+square
res/tU-.png,16878,192,192,0.1649,0.7203,0.1149,1082,70.04,4,alpha+square
res/tV6.png,16954,192,192,0.1653,0.7203,0.1144,1367,75.0,4,alpha+square
res/tWN.png,13192,192,192,0.165,0.7203,0.1147,991,75.15,4,alpha+square
res/tWQ.png,13415,192,192,0.165,0.7203,0.1147,1051,63.87,4,alpha+square
res/tXX.png,24534,192,192,0.1623,0.7161,0.1216,1362,88.46,4,alpha+square
res/tYH.png,13438,192,192,0.165,0.7203,0.1147,797,100.75,4,alpha+square
res/tYz.png,12293,192,192,0.1653,0.7203,0.1144,905,90.88,4,alpha+square
res/tZQ.png,12364,192,192,0.165,0.7203,0.1147,1034,80.86,4,alpha+square
res/tZe.png,13542,192,192,0.1653,0.7203,0.1144,1193,70.96,4,alpha+square
res/t_X.png,15605,192,192,0.165,0.7203,0.1147,1020,65.55,4,alpha+square
res/tbI.png,12579,192,192,0.165,0.7203,0.1147,1045,82.6,4,alpha+square
res/tc1.png,12498,192,192,0.165,0.7203,0.1147,1007,86.08,4,alpha+square
res/tcz.png,12082,192,193,0.1675,0.7166,0.116,966,60.67,4,alpha+square
res/te2.png,16713,192,192,0.1615,0.7203,0.1182,1365,75.85,4,alpha+square
res/tfH.png,11231,192,192,0.165,0.7203,0.1147,873,66.55,4,alpha+square
res/tg9.png,22187,192,192,0.1684,0.7133,0.1183,1161,77.53,4,alpha+square
res/tgb.png,12924,192,192,0.165,0.7203,0.1147,614,105.36,4,alpha+square
res/th7.png,13200,192,192,0.1649,0.7203,0.1149,1232,88.79,4,alpha+square
res/tja.png,13390,192,192,0.1615,0.7203,0.1182,1071,81.95,4,alpha+square
res/tjq.png,12752,192,192,0.1653,0.7203,0.1144,1333,65.57,4,alpha+square
res/tkq.png,31492,192,192,0.1684,0.7133,0.1183,2498,77.73,4,alpha+square
res/tl6.png,12094,256,256,0.1644,0.7191,0.1165,606,81.36,4,alpha+square
res/tlE.png,16229,192,192,0.1655,0.7136,0.1209,1004,85.55,4,alpha+square
res/tmV.png,12789,192,192,0.165,0.7203,0.1147,1365,70.41,4,alpha+square
res/tnC.png,12960,192,192,0.1653,0.7203,0.1144,1071,80.17,4,alpha+square
res/tnX.png,10408,192,192,0.1653,0.7203,0.1144,786,94.25,4,alpha+square
res/tnv.png,15066,192,192,0.165,0.7203,0.1147,1188,60.49,4,alpha+square
res/toN.png,25690,192,192,0.1684,0.7137,0.1179,1375,74.45,4,alpha+square
res/tq5.png,13300,192,192,0.165,0.7203,0.1147,897,57.88,4,alpha+square
res/tqi.png,12574,192,192,0.1653,0.7203,0.1144,1017,81.6,4,alpha+square
res/tsD.png,16717,432,432,0.0309,0.9668,0.0023,785,73.09,4,alpha+square
res/tub.png,14907,192,192,0.1623,0.7161,0.1216,1209,78.64,4,alpha+square
res/tus.png,19243,192,192,0.1681,0.7136,0.1183,1100,70.32,4,alpha+square
res/txm.png,11935,192,192,0.165,0.7203,0.1147,1028,68.55,4,alpha+square
res/tyC.png,11347,192,192,0.165,0.7203,0.1147,885,71.91,4,alpha+square
res/tyo.png,8993,192,192,0.1623,0.7161,0.1216,490,64.27,4,alpha+square
res/u-B.png,17085,192,192,0.165,0.7203,0.1147,1273,80.76,4,alpha+square
res/u0O.png,10654,192,192,0.1649,0.7203,0.1149,859,89.58,4,alpha+square
res/u1F.png,13059,192,192,0.1653,0.7203,0.1144,1017,86.88,4,alpha+square
res/u1F1.png,13836,192,192,0.1623,0.7161,0.1216,968,86.34,4,alpha+square
res/u1X.png,13683,192,192,0.1649,0.7203,0.1149,1241,82.05,4,alpha+square
res/u3i.png,15978,192,192,0.1623,0.7161,0.1216,1125,71.2,4,alpha+square
res/u3y.png,10292,192,192,0.165,0.7203,0.1147,702,88.46,4,alpha+square
res/u51.png,12603,192,192,0.165,0.7203,0.1147,1071,99.58,4,alpha+square
res/u66.png,25430,192,192,0.1615,0.7203,0.1182,2222,67.39,4,alpha+square
res/u71.png,23287,256,256,0.1644,0.719,0.1166,1313,72.62,4,alpha+square
res/u7s.png,17663,192,192,0.1684,0.7133,0.1183,1097,78.85,4,alpha+square
res/u8_.png,13957,192,192,0.165,0.7203,0.1147,1238,70.28,4,alpha+square
res/u9b.png,19518,192,192,0.165,0.7203,0.1147,1259,83.08,4,alpha+square
res/u9i.png,13809,192,192,0.165,0.7203,0.1147,869,80.44,4,alpha+square
res/uA9.png,19849,192,192,0.165,0.7203,0.1147,2300,95.44,4,alpha+square
res/uB-.png,12680,192,192,0.165,0.7203,0.1147,858,64.24,4,alpha+square
res/uCp.png,8281,192,192,0.1653,0.7203,0.1144,706,101.31,4,alpha+square
res/uD_.png,11204,192,192,0.1653,0.7203,0.1144,873,79.37,4,alpha+square
res/uEv.png,20435,192,192,0.1681,0.7136,0.1183,1030,84.2,4,alpha+square
res/uFF.png,13668,192,192,0.1653,0.7203,0.1144,1152,89.6,4,alpha+square
res/uFR.png,13456,192,193,0.1674,0.7166,0.116,958,69.93,4,alpha+square
res/uH0.png,11085,192,192,0.165,0.7203,0.1147,789,75.21,4,alpha+square
res/uIN.png,15318,192,192,0.165,0.7203,0.1147,1116,70.09,4,alpha+square
res/uIU.png,6332,192,192,0.267,0.7203,0.0127,515,74.12,4,alpha+square
res/uJD.png,13133,192,192,0.165,0.7203,0.1147,963,82.56,4,alpha+square
res/uJH.png,3909,256,256,0.0246,0.9754,0.0,278,59.83,4,alpha+square
res/uJT.png,10254,192,193,0.1675,0.7166,0.116,892,57.75,4,alpha+square
res/uJk.png,7663,192,193,0.1675,0.7166,0.116,745,99.81,4,alpha+square
res/uK2.png,16299,192,192,0.1618,0.7203,0.1179,1439,86.27,4,alpha+square
res/uLP.png,10669,192,192,0.1649,0.7203,0.1149,805,87.26,4,alpha+square
res/uMO.png,14289,192,192,0.165,0.7203,0.1147,861,76.79,4,alpha+square
res/uMR.png,13644,192,192,0.1653,0.7203,0.1144,1023,81.96,4,alpha+square
res/uMp.png,8921,192,192,0.165,0.7203,0.1147,735,90.24,4,alpha+square
res/uNK.png,9286,192,192,0.165,0.7203,0.1147,778,88.54,4,alpha+square
res/uNS.png,13381,192,192,0.1653,0.7203,0.1144,1069,83.36,4,alpha+square
res/uNc.png,15418,192,192,0.1615,0.7203,0.1182,1340,73.18,4,alpha+square
res/uO8.png,9087,192,192,0.1649,0.7203,0.1149,718,67.49,4,alpha+square
res/uOo.png,18033,256,256,0.1644,0.7187,0.117,740,78.3,4,alpha+square
res/uPb.png,9856,192,192,0.1653,0.7203,0.1144,812,87.01,4,alpha+square
res/uR7.png,12264,192,192,0.1652,0.7203,0.1145,1047,75.31,4,alpha+square
res/uRQ.png,10972,192,192,0.1652,0.7203,0.1145,784,83.84,4,alpha+square
res/uS8.png,13522,192,192,0.165,0.7203,0.1147,903,74.52,4,alpha+square
res/uTX.png,12108,192,192,0.1652,0.7203,0.1145,675,99.91,4,alpha+square
res/uTZ.png,12004,192,192,0.165,0.7203,0.1147,846,81.36,4,alpha+square
res/uTb.png,14956,192,192,0.1653,0.7203,0.1144,1885,70.0,4,alpha+square
res/uV6.png,14533,192,192,0.165,0.7203,0.1147,1072,84.86,4,alpha+square
res/uV8.png,11002,192,192,0.1653,0.7203,0.1144,908,75.01,4,alpha+square
res/uWp.png,28379,256,256,0.1644,0.7187,0.117,1026,79.92,4,alpha+square
res/uXM.png,14425,192,192,0.1619,0.7203,0.1178,1098,72.03,4,alpha+square
res/uXs.png,13257,192,192,0.1653,0.7203,0.1144,1208,64.94,4,alpha+square
res/uZk.png,15580,192,192,0.1653,0.7203,0.1144,1182,76.39,4,alpha+square
res/u_n.png,14635,192,192,0.165,0.7203,0.1147,1191,83.81,4,alpha+square
res/uaP.png,13587,192,192,0.1615,0.7203,0.1182,1201,84.17,4,alpha+square
res/uc_.png,14544,192,192,0.165,0.7203,0.1147,1168,80.38,4,alpha+square
res/ucd.png,11828,192,192,0.1653,0.7203,0.1144,1098,98.66,4,alpha+square
res/udi.png,11753,192,192,0.165,0.7203,0.1147,951,91.98,4,alpha+square
res/uer.png,16370,192,192,0.165,0.7203,0.1147,1275,79.0,4,alpha+square
res/uf7.png,9056,192,192,0.165,0.7203,0.1147,711,90.18,4,alpha+square
res/ufM.png,14854,192,192,0.165,0.7203,0.1147,1085,70.9,4,alpha+square
res/ui3.png,14321,192,192,0.1649,0.7203,0.1148,1084,67.34,4,alpha+square
res/uiK.png,10535,192,192,0.165,0.7203,0.1147,807,92.73,4,alpha+square
res/uj7.png,15703,192,192,0.165,0.7203,0.1147,1264,85.25,4,alpha+square
res/ujS.png,9472,192,193,0.1675,0.7166,0.116,819,99.64,4,alpha+square
res/ult.png,14001,192,192,0.1623,0.7161,0.1216,1080,82.66,4,alpha+square
res/um-.png,14075,192,192,0.165,0.7203,0.1147,1317,67.64,4,alpha+square
res/um1.png,13534,192,192,0.1653,0.7203,0.1144,998,87.64,4,alpha+square
res/unX.png,13219,192,192,0.1651,0.7202,0.1147,1101,78.56,4,alpha+square
res/uoa.png,13542,192,192,0.165,0.7203,0.1147,1050,84.08,4,alpha+square
res/upT.png,17721,192,192,0.165,0.7203,0.1147,1126,103.8,4,alpha+square
res/upy.png,14353,192,192,0.165,0.7203,0.1147,1065,59.99,4,alpha+square
res/uqH.png,16547,192,192,0.165,0.7203,0.1147,1032,61.26,4,alpha+square
res/uri.png,16155,192,192,0.165,0.7203,0.1147,1188,97.12,4,alpha+square
res/urv.png,12731,192,192,0.165,0.7203,0.1147,995,75.94,4,alpha+square
res/us4.png,15054,192,192,0.165,0.7203,0.1147,1070,78.91,4,alpha+square
res/usf.png,14977,192,192,0.165,0.7203,0.1147,1268,67.16,4,alpha+square
res/usz.png,9938,192,192,0.1649,0.7203,0.1148,839,68.09,4,alpha+square
res/usz1.png,12731,192,192,0.1653,0.7203,0.1144,1052,72.41,4,alpha+square
res/ut9.png,22836,256,256,0.1644,0.7187,0.117,1152,74.7,4,alpha+square
res/uu5.png,15198,192,192,0.165,0.7203,0.1147,1300,82.85,4,alpha+square
res/uup.png,14438,192,192,0.1653,0.7203,0.1144,1056,82.43,4,alpha+square
res/uvg.png,32535,192,192,0.165,0.7203,0.1147,2743,86.07,4,alpha+square
res/uxV.png,12625,192,192,0.1651,0.7202,0.1147,741,86.5,4,alpha+square
res/uxi.png,18927,192,192,0.1651,0.7203,0.1146,1479,73.92,4,alpha+square
res/uy-.png,4732,192,192,0.1831,0.7203,0.0966,589,71.46,4,alpha+square
res/uyd.png,11779,192,192,0.1652,0.7203,0.1145,982,80.92,4,alpha+square
res/uzN.png,6030,192,192,0.165,0.7203,0.1147,416,62.15,4,alpha+square
res/uzO.png,11406,192,192,0.165,0.7203,0.1147,975,83.02,4,alpha+square
res/v--.png,22085,192,192,0.1681,0.7136,0.1183,1365,76.63,4,alpha+square
res/v-7.png,14186,192,192,0.1653,0.7203,0.1144,697,83.69,4,alpha+square
res/v-K.png,9111,192,192,0.165,0.7203,0.1147,694,101.18,4,alpha+square
res/v-c.png,14724,192,192,0.1649,0.7203,0.1149,1312,88.18,4,alpha+square
res/v1x.png,13640,192,192,0.1653,0.7203,0.1144,1196,62.27,4,alpha+square
res/v2I.png,11916,192,192,0.165,0.7203,0.1147,1031,82.8,4,alpha+square
res/v2r.png,9817,192,192,0.1653,0.7203,0.1144,754,87.67,4,alpha+square
res/v3Q.png,13572,192,192,0.1623,0.7161,0.1216,844,63.69,4,alpha+square
res/v5r.png,13709,192,192,0.165,0.7203,0.1147,1250,76.76,4,alpha+square
res/v6-.png,11950,192,192,0.165,0.7203,0.1147,968,87.49,4,alpha+square
res/v6k.png,8097,192,192,0.1615,0.7203,0.1182,756,55.47,4,alpha+square
res/v7z.png,20408,193,193,0.1769,0.7073,0.1158,1289,64.3,4,alpha+square
res/v8O.png,17484,192,192,0.1623,0.7161,0.1216,1326,73.95,4,alpha+square
res/vA4.png,17094,192,192,0.165,0.7203,0.1147,1255,63.17,4,alpha+square
res/vAG.png,8400,192,192,0.1681,0.7136,0.1183,395,77.76,4,alpha+square
res/vA_.png,6536,192,192,0.1653,0.7203,0.1144,460,105.94,4,alpha+square
res/vC7.png,4797,192,192,0.1653,0.7203,0.1144,527,64.78,4,alpha+square
res/vC9.png,14678,192,192,0.165,0.7203,0.1147,991,71.49,4,alpha+square
res/vCk.png,13208,192,192,0.1644,0.721,0.1146,651,99.05,4,alpha+square
res/vCp.png,20617,192,192,0.1615,0.7203,0.1182,1613,70.76,4,alpha+square
res/vD4.png,12289,192,192,0.165,0.7203,0.1147,992,77.39,4,alpha+square
res/vD7.png,9106,192,192,0.1653,0.7203,0.1144,681,64.0,4,alpha+square
res/vDK.png,11897,192,192,0.1653,0.7203,0.1144,988,90.38,4,alpha+square
res/vE7.png,10557,192,192,0.1653,0.7203,0.1144,785,81.68,4,alpha+square
res/vG7.png,11515,192,192,0.1653,0.7203,0.1144,783,71.99,4,alpha+square
res/vG71.png,19267,192,192,0.1681,0.7136,0.1183,1223,70.75,4,alpha+square
res/vG8.png,12187,192,192,0.1653,0.7203,0.1144,955,68.84,4,alpha+square
res/vGD.png,68225,192,192,0.1652,0.7203,0.1145,2555,91.54,4,alpha+square
res/vGK.png,11671,192,192,0.165,0.7203,0.1147,935,87.22,4,alpha+square
res/vG_.png,13872,192,192,0.1623,0.7161,0.1216,980,84.63,4,alpha+square
res/vHY.png,11990,192,192,0.165,0.7203,0.1147,1060,90.1,4,alpha+square
res/vHu.png,15035,192,192,0.1653,0.7203,0.1144,1271,72.67,4,alpha+square
res/vI6.png,12965,192,192,0.1653,0.7202,0.1145,1031,88.94,4,alpha+square
res/vI9.png,12703,192,192,0.165,0.7203,0.1147,1015,72.32,4,alpha+square
res/vLA.png,10850,192,192,0.1653,0.7203,0.1144,866,76.92,4,alpha+square
res/vLM.9.png,223,8,8,0.0,1.0,0.0,3,3.33,4,low-colors+low-stddev
res/vLe.png,8011,192,192,0.1649,0.7203,0.1149,627,99.2,4,alpha+square
res/vLe1.png,11036,192,192,0.1653,0.7203,0.1144,851,64.19,4,alpha+square
